method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score
mem0_semantic_top7,20260626_224609,conv-42,22,2,paper_update_wrapper,json_local,paper_binary,5,Who was the new addition to Nate's family in May 2022?,Max,Max the dog,0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",7181066ebdfb9c500fbbe223b42ed47c8b41a2b69113d1b2a53274e98fec8c0c,0.5327472686767578,1.6132638454437256,2.1460111141204834,1271,89,1360,14,7,7,7,14,,interleave_rank,False,346,421,767,346,421,767,14,0,0.49477243423461914
mem0_semantic_top7,20260626_224609,conv-42,23,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna start writing her third screenplay?,May 2022,No start date recorded.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",d268d0c7dc6d43f76db3632f56b7b7102119fe73e968fb3dcaa86dbe9911609c,0.5197751522064209,9.149728298187256,9.669503450393677,1215,966,2181,14,7,7,7,14,,interleave_rank,False,416,303,719,416,303,719,14,0,0.7316190004348755
mem0_semantic_top7,20260626_224609,conv-42,24,1,paper_update_wrapper,json_local,paper_binary,5,Which of Joanna's screenplay were rejected from production companies?,"first screenplay on drama and romance, third screenplay on loss identity and connection",The finished screenplay.,0.0,0.13333333333333336,0.0020433857192320333,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",16a336c042246fd81abdff97b9d47010a0d2a85ce762fbd9965ab7e1c00a87e6,1.0135366916656494,4.1585705280303955,5.172107219696045,1115,325,1440,14,7,7,7,14,,interleave_rank,False,330,287,617,330,287,617,14,0,0.7171531915664673
mem0_semantic_top7,20260626_224609,conv-42,25,2,paper_update_wrapper,json_local,paper_binary,5,When is Nate hosting a gaming party?,"The weekend after 3June, 2022.","June 18, 2022",0.0,0.28571428571428575,0.23884377019126307,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f50b39223b0b02b5694e2438ae0c67be9420479eeeb9b706fafa9b51594c54d3,0.5366699695587158,5.808101654052734,6.34477162361145,1175,578,1753,14,7,7,7,14,,interleave_rank,False,304,376,680,304,376,680,14,0,0.5231160521507263
mem0_semantic_top7,20260626_224609,conv-42,26,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna hike with her buddies?,"The weekend after 3June, 2022.","June 4-5, 2022",0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",8a5475766fd91017aade0b21aee1795807fa0c1466acda8601083ad68146461a,0.512364387512207,5.071235656738281,5.583600044250488,1056,452,1508,14,7,7,7,14,,interleave_rank,False,299,262,561,299,262,561,14,0,0.7286458611488342
mem0_semantic_top7,20260626_224609,conv-42,27,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate win his third tourney?,"The week before 3June, 2022",Not mentioned in memories.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",c4129945f12dd6014bb4a5c89e81524f19cd375f797426e3446d79e9c23f4279,0.68813157081604,5.3978071212768555,6.0859386920928955,1153,480,1633,14,7,7,7,14,,interleave_rank,False,309,348,657,309,348,657,14,0,0.4729728400707245
mem0_semantic_top7,20260626_224609,conv-42,28,1,paper_update_wrapper,json_local,paper_binary,5,What places has Joanna submitted her work to?,"film contest, film festival.",A film contest.,0.0,0.6666666666666666,0.36787944117144233,0.8,,"[1.0, 1.0, 0.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'WRONG', 'CORRECT', 'CORRECT']",14b4378c68e95ad9d27c246180b33788ba359b3e7cfd78f0317fb8c86da60c7a,0.44290757179260254,3.959235668182373,4.402143239974976,1031,324,1355,14,7,7,7,14,,interleave_rank,False,293,241,534,293,241,534,14,0,0.5804056525230408
mem0_semantic_top7,20260626_224609,conv-42,29,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate make vegan icecream and share it with a vegan diet group?,"The Friday before 24June, 2022.","June 17, 2022",0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ebcee3f0dd00b9124e66ba3ad26a432634988999a3c0c8f8a73d2c87aec8fc97,0.7338900566101074,1.4706957340240479,2.2045857906341553,1270,120,1390,14,7,7,7,14,,interleave_rank,False,390,377,767,390,377,767,14,0,0.6349846720695496
mem0_semantic_top7,20260626_224609,conv-42,30,2,paper_update_wrapper,json_local,paper_binary,5,When is Joanna going to make Nate's ice cream for her family?,"The weekend of 24June, 2022.",Not mentioned in memories,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",a819f43aa43f2127ef396cc8eb80c8b771722d04ed23094dd375c30c4b8ddea0,0.36618614196777344,2.400824546813965,2.7670106887817383,1135,152,1287,14,7,7,7,14,,interleave_rank,False,332,301,633,332,301,633,14,0,0.7516359686851501
mem0_semantic_top7,20260626_224609,conv-42,31,1,paper_update_wrapper,json_local,paper_binary,5,What kind of writings does Joanna do?,"Screenplays,books, online blog posts, journal",Screenwriting.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",98ea5fa972053d45248046d36183c6ddffbbfc8d65f3c3cabde99f2b71fd2156,0.5417845249176025,1.6484110355377197,2.1901955604553223,1027,60,1087,14,7,7,7,14,,interleave_rank,False,277,255,532,277,255,532,14,0,0.6525158882141113
mem0_semantic_top7,20260626_224609,conv-42,32,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate win his fourth video game tournament?,"The Friday before 10July, 2022.",8 July 2022.,0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",b5077912aef493d9d26f983103bc1895ddfb549ec864238d4dbb7c48e400373d,0.6448729038238525,1.7120306491851807,2.356903553009033,1231,78,1309,14,7,7,7,14,,interleave_rank,False,346,388,734,346,388,734,14,0,0.5551742911338806
mem0_semantic_top7,20260626_224609,conv-42,33,2,paper_update_wrapper,json_local,paper_binary,5,Where did Joanna travel to in July 2022?,Woodhaven,No location specified.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",162e335985fb5543d088e3af50a38dfd61b0b08d1b7968d2b039d4a38f15768c,0.46723055839538574,4.559216737747192,5.026447296142578,1243,325,1568,14,7,7,7,14,,interleave_rank,False,362,382,744,362,382,744,14,0,0.6296733617782593
mem0_semantic_top7,20260626_224609,conv-42,34,2,paper_update_wrapper,json_local,paper_binary,5,When did someone write Joanna a touching letter?,"The week before 14August, 2022.",August 2022,0.0,0.3333333333333333,0.18393972058572117,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",390a926d12901d9e0f5f3ec46ac79a6f07b4998ca99a4fadea106feecd9adb63,0.5001704692840576,4.2445008754730225,4.74467134475708,1189,393,1582,14,7,7,7,14,,interleave_rank,False,351,340,691,351,340,691,14,0,0.6760823130607605
mem0_semantic_top7,20260626_224609,conv-42,35,1,paper_update_wrapper,json_local,paper_binary,5,What book recommendations has Joanna given to Nate?,"""Little Women"",'A Court of Thorns andRoses'.",No book recommendations found.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",c8113a8352666107bf2f79efac9eec1f42078a402639b5483ef602e031823c58,0.7008857727050781,2.0096888542175293,2.7105746269226074,991,124,1115,14,7,7,7,14,,interleave_rank,False,217,278,495,217,278,495,14,0,0.7974384427070618
mem0_semantic_top7,20260626_224609,conv-42,36,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate take time off to chill with his pets?,"The weekend of 22August, 2022.",20-21 August 2022,0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",baf6ceba99c16fdf3cda0b194a31fb22804c21adf1dc6fcd57850d8a30b2b827,0.5708327293395996,2.80700421333313,3.3778369426727295,1154,303,1457,14,7,7,7,14,,interleave_rank,False,325,330,655,325,330,655,14,0,0.5004897117614746
mem0_semantic_top7,20260626_224609,conv-42,37,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna share her book with her writers group?,"The week before 22August, 2022.",mid-August 2022,0.0,0.3333333333333333,0.18393972058572117,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",69b45848373d27d6dcef8d013573324a6b2512be53a0f4511fe07c932596b7b5,0.5609257221221924,3.7202017307281494,4.281127452850342,1137,347,1484,14,7,7,7,14,,interleave_rank,False,348,292,640,348,292,640,14,0,0.7985152006149292
mem0_semantic_top7,20260626_224609,conv-42,38,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate win an international tournament?,"21 August, 2022",21 August 2022,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3de84d382b1ef1600b7603e8088385c7b1be3e3e5c8c86e588ffb917c29669c0,0.5456221103668213,1.8884210586547852,2.4340431690216064,1232,171,1403,14,7,7,7,14,,interleave_rank,False,345,392,737,345,392,737,14,0,0.42553478479385376
mem0_semantic_top7,20260626_224609,conv-42,39,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna make a desert with almond milk?,"The Friday before 14September, 2022",No specific date found.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f3321a2fef22b6c9c3825ab81891b6dd542b8f73b186b12e5dfbcb845af673fa,0.5304772853851318,3.8020541667938232,4.332531452178955,1078,359,1437,14,7,7,7,14,,interleave_rank,False,272,304,576,272,304,576,14,0,0.7054896950721741
mem0_semantic_top7,20260626_224609,conv-42,40,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate attend a cooking show?,"The Monday before 14September, 2022",Nate never attended.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f4280301c8ac388f185f74e3e80bb0aff05d670db15f07985e9f6d530373df06,0.5009372234344482,2.015671491622925,2.516608715057373,1088,114,1202,14,7,7,7,14,,interleave_rank,False,333,260,593,333,260,593,14,0,0.6683647036552429
mem0_semantic_top7,20260626_224609,conv-42,41,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna's laptop crash?,"The week before 14September, 2022",September 2022,0.0,0.3333333333333333,0.18393972058572117,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",067aa535d4821e05a6ba627e7bf3d77d14ccc500189aad0f8922351ac0c5c3b0,0.5902941226959229,3.580274820327759,4.170568943023682,1057,316,1373,14,7,7,7,14,,interleave_rank,False,251,312,563,251,312,563,14,0,0.8013830780982971
mem0_semantic_top7,20260626_224609,conv-42,42,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna make a chocolate tart with raspberries?,"5 October, 2022",5 October 2022,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2f0edb027cbde61bede7a94cb986b3b2c32f663e2ff911c20e9c24291437b232,0.6702055931091309,1.6655347347259521,2.335740327835083,1119,87,1206,14,7,7,7,14,,interleave_rank,False,300,314,614,300,314,614,14,0,0.7563869953155518
mem0_semantic_top7,20260626_224609,conv-42,43,1,paper_update_wrapper,json_local,paper_binary,5,What movies have both Joanna and Nate seen?,"""Little Women"", ""Lord of the Rings""",None.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",b0ae90c4652aa9e8345339394b97c60e302b35654bbaf162342e835d38103beb,1.2012009620666504,2.2441980838775635,3.445399045944214,1084,129,1213,14,7,7,7,14,,interleave_rank,False,300,287,587,300,287,587,14,0,0.7162956595420837
mem0_semantic_top7,20260626_224609,conv-42,44,2,paper_update_wrapper,json_local,paper_binary,5,How long did it take for Joanna to finish writing her book?,four months,About 3 months.,0.0,0.4,0.3333333333333333,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",a7ceee56801e70d6ac619a663e493a7ef9a5e4d9cc5e4b0bf902cbf1422f8ccd,0.9317212104797363,2.502361297607422,3.434082508087158,1206,195,1401,14,7,7,7,14,,interleave_rank,False,395,310,705,395,310,705,14,0,0.6485881805419922
mem0_semantic_top7,20260626_224609,conv-42,45,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate win a lot of money in a video game tournament?,September 2022,Late September 2022,0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",feebf1795b7cf7ac329f814ea11d0579b089f9da6ed6ab90eefe4ee4a724166b,0.4950852394104004,4.173081159591675,4.668166399002075,1188,317,1505,14,7,7,7,14,,interleave_rank,False,323,363,686,323,363,686,14,0,0.5269151329994202
mem0_semantic_top7,20260626_224609,conv-42,46,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna finish up the writing for her book?,"The week before 6October, 2022",Late September 2022,0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",a393745682d5616d9d7f7cbe7461f51e9b662329ef87f20cac6c978b3359ffb8,0.5241494178771973,2.8696045875549316,3.393754005432129,1199,230,1429,14,7,7,7,14,,interleave_rank,False,395,306,701,395,306,701,14,0,0.6960263848304749
mem0_semantic_top7,20260626_224609,conv-42,47,1,paper_update_wrapper,json_local,paper_binary,5,What board games has Nate played?,"Chess, Catan.",Catan,0.0,0.6666666666666666,0.36787944117144233,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d7bba9a9889c9bf53b08983ce96a62afe1923a9684cc15f1abd1ed671a267bbb,0.5300559997558594,2.7682504653930664,3.298306465148926,2205,133,2338,14,7,7,7,14,,interleave_rank,False,294,295,589,294,295,589,14,0,0.461212158203125
mem0_semantic_top7,20260626_224609,conv-42,48,1,paper_update_wrapper,json_local,paper_binary,5,What places has Nate met new people?,A tournament and agaming convention.,Game convention and tournament,0.0,0.75,0.75,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9f2ac473920311e40cc706c3cfd05bfc05624f67328170f21219b56adc235951,0.6562764644622803,2.2325239181518555,2.8888003826141357,1098,145,1243,14,7,7,7,14,,interleave_rank,False,272,331,603,272,331,603,14,0,0.49626514315605164
mem0_semantic_top7,20260626_224609,conv-42,49,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate go to a convention and meet new people?,"The Friday before 9October, 2022.",7 October 2022,0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3f2859dd768bf476352d13505f7f68c960d02e8c5ab20ebacda41e72e13968dd,0.5442101955413818,1.8349757194519043,2.379185914993286,1176,104,1280,14,7,7,7,14,,interleave_rank,False,323,354,677,323,354,677,14,0,0.45999547839164734
mem0_semantic_top7,20260626_224609,conv-42,50,1,paper_update_wrapper,json_local,paper_binary,5,How many times has Joanna's scripts been rejected?,Twice,Two times.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6c5e3e76168b9ac3b306f3c4e1d9a392c84db0ee930aacb7dc538a4bc6375900,0.5176751613616943,3.24796199798584,3.765637159347534,1079,249,1328,14,7,7,7,14,,interleave_rank,False,313,268,581,313,268,581,14,0,0.6784504652023315
mem0_semantic_top7,20260626_224609,conv-42,51,1,paper_update_wrapper,json_local,paper_binary,5,What is something Nate gave to Joanna that brings her a lot of joy?,stuffed toy pup,A stuffed animal.,0.0,0.4,0.3032653298563167,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",9478d53cce910a209fad9743f2cbaa883ada9c373ece85b5e45160d7978da5bb,0.528923749923706,1.8876142501831055,2.4165380001068115,1120,77,1197,14,7,7,7,14,,interleave_rank,False,291,325,616,291,325,616,14,0,0.6958494782447815
mem0_semantic_top7,20260626_224609,conv-42,52,1,paper_update_wrapper,json_local,paper_binary,5,When did Nate get Tilly for Joanna?,"25 May, 2022",25 May 2022,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1c0dc2269197201663ad0d78577584ae246616d6d61d1fb4b9de4a67b913ebfb,0.5163953304290771,1.7368097305297852,2.2532050609588623,1163,128,1291,14,7,7,7,14,,interleave_rank,False,342,324,666,342,324,666,14,0,0.6485905051231384
mem0_semantic_top7,20260626_224609,conv-42,53,1,paper_update_wrapper,json_local,paper_binary,5,How many of Joanna's writing have made it to the big screen?,two,3,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",da60dd2801c5d8f5e5f579e017f8e98f18ff40e1dc761f5afda97feaf1a00fda,0.8596489429473877,9.238536596298218,10.098185539245605,1199,1011,2210,14,7,7,7,14,,interleave_rank,False,398,300,698,398,300,698,14,0,0.729669451713562
mem0_semantic_top7,20260626_224609,conv-42,54,1,paper_update_wrapper,json_local,paper_binary,5,How many times has Nate taken his turtles on a walk?,Twice.,Once,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",39ec99483189f8fbc6f4d92bfdcddbf525027abf6082ba5426261ab2903b6004,0.6569960117340088,1.8821592330932617,2.5391552448272705,1052,104,1156,14,7,7,7,14,,interleave_rank,False,289,264,553,289,264,553,14,0,0.5575283169746399
mem0_semantic_top7,20260626_224609,conv-42,55,2,paper_update_wrapper,json_local,paper_binary,5,When was Joanna's second movie script shown on the big screens?,"The Sunday before 25October, 2022.",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",5cd31b9840b0918904edf85824260d236c4550da145622193967fb1cc0d58ced,0.5349025726318359,37.31501126289368,37.84991383552551,2431,4000,6431,14,7,7,7,14,,interleave_rank,False,395,300,695,395,300,695,14,0,0.7389327883720398
mem0_semantic_top7,20260626_224609,conv-42,56,1,paper_update_wrapper,json_local,paper_binary,5,What is Joanna inspired by?,"Personal experiences,her own journey ofself discovery, Nate,nature, validation,stories about findingcourage and takingrisks, people she knows, stuff she sees, imagination","Real people, observations, imagination.",0.0,0.17391304347826086,0.011758872928004553,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",5703924f84e7ee74469c2b5a6c0be028d74cbd48639d8f34283b12198fc68b07,0.5967206954956055,4.006285190582275,4.603005886077881,1017,324,1341,14,7,7,7,14,,interleave_rank,False,275,249,524,275,249,524,14,0,0.7619671821594238
mem0_semantic_top7,20260626_224609,conv-42,57,1,paper_update_wrapper,json_local,paper_binary,5,What animal do both Nate and Joanna like?,Turtles.,Turtles,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",efae6d0eaec335fbb1d427480f9b2990890882147908c07dc8c46d95d2a367c1,2.4444334506988525,2.0031380653381348,4.447571516036987,1119,92,1211,14,7,7,7,14,,interleave_rank,False,293,328,621,293,328,621,14,0,0.648288369178772
mem0_semantic_top7,20260626_224609,conv-42,58,2,paper_update_wrapper,json_local,paper_binary,5,When did Joanna plan to go over to Nate's and share recipes?,"5 November, 2022.","November 5, 2022",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",701b6d2ccddfc86e7a415eeb3bdd3290327dbe5d7bb4be2ff67b4b3e6ef3142b,0.7549259662628174,1.6941497325897217,2.449075698852539,1109,131,1240,14,7,7,7,14,,interleave_rank,False,296,310,606,296,310,606,14,0,0.8403849005699158
mem0_semantic_top7,20260626_224609,conv-42,59,1,paper_update_wrapper,json_local,paper_binary,5,What things has Nate reccomended to Joanna?,"A pet,""The Lord of the Rings"" movies,a dragon book series,coconut flavoring,""Project Hail Mary"" book,Xenoblade Chronicles, dairy-free margarine, coconut oil",A book series.,0.0,0.10526315789473684,0.0002765421850739168,0.8,,"[1.0, 1.0, 1.0, 0.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'WRONG', 'CORRECT']",cbce401023ece4642af60ee9c8c08d0278ce79c54afcab43793ea37ee3a266d8,0.5600991249084473,3.9562582969665527,4.516357421875,2001,242,2243,14,7,7,7,14,,interleave_rank,False,217,266,483,217,266,483,14,0,0.7078261375427246
mem0_semantic_top7,20260626_224609,conv-42,60,1,paper_update_wrapper,json_local,paper_binary,5,What does Joanna do to remember happy memories?,"Hangs them on a corkboard, writes themin a notebook.",Writes down favorite memories.,0.0,0.18181818181818182,0.11809163818525367,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6469c090987d0284faf5c4308a70b6db823f2f47493a0b9fb58d61345ef2cab4,0.5642890930175781,1.807422161102295,2.371711254119873,1013,108,1121,14,7,7,7,14,,interleave_rank,False,218,298,516,218,298,516,14,0,0.7215628623962402
mem0_semantic_top7,20260626_224609,conv-42,61,3,paper_update_wrapper,json_local,paper_binary,5,What Console does Nate own?,"A Nintendo Switch; since the game ""Xenoblade 2"" is made for this console.",Not mentioned.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",49b1244b5fb7e398efb380bdf95e98309a4faad391cf4e1e5b90993552345370,0.6243653297424316,2.440002918243408,3.06436824798584,1070,145,1215,14,7,7,7,14,,interleave_rank,False,297,279,576,297,279,576,14,0,0.4303680658340454
mem0_semantic_top7,20260626_224609,conv-42,62,1,paper_update_wrapper,json_local,paper_binary,5,What mediums does Nate use to play games?,"Gamecube, PC,Playstation.",Computer and Nintendo console,0.0,0.0,0.0,0.2,,"[0.0, 0.0, 1.0, 0.0, 0.0]","['WRONG', 'WRONG', 'CORRECT', 'WRONG', 'WRONG']",59f68e3d142a1012eef97b277b27d32d8363ba56cb7864309f22120d2daf3851,0.4846978187561035,2.9966635704040527,3.4813613891601562,1050,233,1283,14,7,7,7,14,,interleave_rank,False,287,266,553,287,266,553,14,0,0.4352927803993225
mem0_semantic_top7,20260626_224609,conv-42,63,1,paper_update_wrapper,json_local,paper_binary,5,How many letters has Joanna recieved?,Two,None.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",8b60c0032ab99cb55a9e02825edd8985f5aa1e0c3202d71d87ebef164de841bd,0.8337795734405518,1.8571624755859375,2.6909420490264893,1041,111,1152,14,7,7,7,14,,interleave_rank,False,271,272,543,271,272,543,14,0,0.5355786085128784
mem0_semantic_top7,20260626_224609,conv-42,64,1,paper_update_wrapper,json_local,paper_binary,5,What video games does Nate play?,"Valorant, Counter Strike:Global Offensive,Xenoblade Chronicles, StreetFighter, Cyberpunk 2077",Cyberpunk 2077 and Nintendo games.,0.0,0.3076923076923077,0.21952465443761057,0.8,,"[1.0, 1.0, 0.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'WRONG', 'CORRECT', 'CORRECT']",8730cdfcaff1f4fcb05df2372c32e47ff48b7f0ee9dd038abb68fe7e7eedb592,0.45795702934265137,2.842521905899048,3.300478935241699,1063,204,1267,14,7,7,7,14,,interleave_rank,False,287,282,569,287,282,569,14,0,0.5232841968536377
mem0_semantic_top7,20260626_224609,conv-42,65,2,paper_update_wrapper,json_local,paper_binary,5,When did Nate win a big Valorant tourney?,"The Saturday before 7November, 2022",5 November 2022,0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0ebe1617bf5137c0ae70acfbc87086e8f224e2cc5f871c821d28ee06fcd16b55,0.5465421676635742,1.9361069202423096,2.482649087905884,1208,114,1322,14,7,7,7,14,,interleave_rank,False,350,360,710,350,360,710,14,0,0.458122581243515
mem0_semantic_top7,20260626_224609,conv-42,66,2,paper_update_wrapper,json_local,paper_binary,5,Which torunament did Nate win in the beginning of November 2022?,Valorant,Valorant tournament,0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2ccc965ef7a3de15a1afdc44fa7945a5454c3c8327aafef3e34ad593a67914cf,0.5056362152099609,2.2185497283935547,2.7241859436035156,1303,116,1419,14,7,7,7,14,,interleave_rank,False,383,417,800,383,417,800,14,0,0.4990944266319275
